rowCol,hw_len,rd_len,num_intersection
344,'(10, 3)',0.0,11414.8921057,13.0
345,'(10, 4)',0.0,9869.17645733,13.0
346,'(10, 5)',0.0,2588.7932745000003,1.0
347,'(10, 6)',0.0,8099.71684559,1.0
348,'(10, 7)',0.0,9786.22320692,5.0
349,'(10, 8)',0.0,6119.2119351,1.0
350,'(10, 9)',0.0,10387.146773100001,12.0
351,'(10, 10)',0.0,19806.528394999998,45.0
352,'(10, 11)',0.0,58431.800354499996,216.0
353,'(10, 12)',0.0,44314.6641004,150.0
354,'(10, 13)',0.0,21485.039083,18.0
355,'(10, 14)',0.0,28827.716839999997,59.0
356,'(10, 15)',0.0,40357.8391707,133.0
357,'(10, 16)',0.0,23217.3960277,48.0
358,'(10, 17)',1679.61509381,32684.440294599997,64.0
359,'(10, 18)',440.57545628699995,25401.751395299998,35.0
360,'(10, 19)',0.0,39979.0360161,95.0
361,'(10, 20)',0.0,62357.52887509999,226.0
362,'(10, 21)',0.0,52741.905198500004,186.0
363,'(10, 22)',0.0,26615.2868246,26.0
364,'(10, 23)',0.0,40483.821772,136.0
365,'(10, 24)',0.0,18796.799881,47.0
366,'(10, 25)',0.0,27529.0002675,83.0
367,'(10, 26)',0.0,20559.4282801,39.0
368,'(10, 27)',0.0,18303.1778901,28.0
369,'(10, 28)',3759.8938778000006,15826.600660499998,14.0
370,'(10, 29)',0.0,3482.3272308,1.0
371,'(10, 30)',0.0,5191.03162859,4.0
372,'(10, 31)',0.0,4410.66273686,0.0
373,'(10, 32)',0.0,0.0,0.0
374,'(10, 33)',0.0,0.0,0.0
375,'(10, 34)',0.0,2996.42163683,0.0
376,'(10, 35)',0.0,12489.0095557,6.0
377,'(10, 36)',0.0,4111.21807443,3.0
378,'(10, 37)',0.0,1136.96552362,0.0
379,'(10, 38)',0.0,1737.0698347,0.0
380,'(11, 1)',0.0,9646.39696795,12.0
381,'(11, 2)',0.0,1189.59938286,1.0
382,'(11, 3)',0.0,13877.1516213,21.0
383,'(11, 4)',0.0,5695.54058119,3.0
384,'(11, 5)',0.0,13903.4243659,23.0
385,'(11, 6)',0.0,5287.02651581,1.0
386,'(11, 7)',0.0,6524.68042077,1.0
387,'(11, 8)',0.0,6459.88531372,2.0
388,'(11, 9)',0.0,12886.1383066,15.0
389,'(11, 10)',0.0,24525.904441,70.0
390,'(11, 11)',0.0,23470.7705813,41.0
391,'(11, 12)',0.0,19331.3011572,19.0
392,'(11, 13)',0.0,24751.224769999997,38.0
393,'(11, 14)',0.0,38344.7028686,61.0
394,'(11, 15)',0.0,50990.7553168,163.0
395,'(11, 16)',0.0,34641.6637559,101.0
396,'(11, 17)',0.0,35487.870032599996,77.0
397,'(11, 18)',0.0,31046.9918042,46.0
